CPULT_scaler,CPULT_scaler_uncern,HMS_eLT,HMS_eLT_uncern,HMS_evts,HMS_evts_uncern,HMS_track,HMS_track_uncern,Ktrack,Ktrack_uncern,SHMS_eLT,SHMS_eLT_uncern,SHMS_evts,SHMS_evts_uncern,SHMS_track,SHMS_track_uncern,TRIG1_cut,TRIG1_scaler,TRIG3_cut,TRIG3_scaler,accp_edtm,charge,etrack,etrack_uncern,hadtrack,hadtrack_uncern,pitrack,pitrack_uncern,ps1,ps3,ptrack,ptrack_uncern,run number,sent_edtm,time
-0.6088694419139251,0.0006754471793554115,0.9991812021593645,0.00020647568355302074,5131,71.63099887618489,0.99820878181026,0.0056734062243707336,0.9910466851417609,0.020509499477234953,0.9779147380998798,0.0004734546165350305,1011,31.796226191169293,0.9803232607167955,0.010244212341229554,115970,27605340736.0,211846,114883144.0,0.0,3039900.105053025,0.9989149305555556,0.020816378356118933,0.9915648132208642,0.010645019471567093,0.9914850136239782,0.012966524265245308,2049,9,0.9910466851417609,0.020509499477234953,8301,752799.0,75291.20534300001
0.000987629034545301,0.00013253582326115166,0.9984207241824461,0.000221410098176542,199674,446.8489677732287,0.9975264367547552,0.002412283128763431,0.9914972151731866,0.0080668938560332,0.9594469893596825,0.0005230370640876035,9229,96.06768447297978,0.9882456583981141,0.004003452153421814,825622,62066774088.0,701711,2885289890.0,0.0,3129785.036637081,0.9985667671251501,0.0033623738934071543,0.991509076359348,0.004078370658785848,0.9917062504712357,0.00498204514260938,513,17,0.9914972151731866,0.0080668938560332,5169,1168173080.0,116815.237461
-0.3454884221845873,0.0001771315045012474,0.9999619984225704,7.697768747155388e-05,71230,266.88949023893764,0.9820136684681593,0.005275250234956838,0,0,0,0,0,0,0,0,750210,269038825.0,244648,100582317.0,0.0,5361811.956941292,0.9990207956450301,0.005757137243714376,0,0,0,0,0,1,0,0,7859,89244911.0,89243.37373199998
0.026985202610602887,0.00016041015697087967,0.9978078226261748,0.0002725728889150349,155590,394.4489827594945,0.9970902000204064,0.0027431671402064427,0.9894759761939323,0.008452085637323995,0.9367568675846303,0.0006546045223509213,8337,91.30717386930777,0.9858530051900217,0.004267240513765728,1285956,62090499749.0,542107,2421180012.0,0.0,3042147.8707785914,0.9982472877332328,0.0038408277045036683,0.9903258111248311,0.004377708880342447,0.9907253129653931,0.0053927043127736,513,33,0.9894759761939323,0.008452085637323995,5168,754871557.0,75485.83083799997
0.0005694163722554935,0.00011009430963558245,0.9973625618331632,0.00022792231304774547,256378,506.3378318869725,0.9970714745415064,0.0021470353213005537,0.9856379245181146,0.010279607117306447,0.9217052211987052,0.0005440724221463433,5620,74.96665925596525,0.9802554665512015,0.005293106547679529,1114524,200611132874.0,905817,7170080437.0,0.0,9448658.109214129,0.9981615488160736,0.0030015429584024306,0.9867828590682145,0.005479606387726314,0.9877194232642106,0.006829020994311287,1025,33,0.9856379245181146,0.010279607117306447,5167,1960285128.0,196025.05955299982
-0.6161911710042218,0.0006754060235530383,0.999020141489722,0.00022767183141750763,5382,73.3621155638249,0.9985833320639176,0.005513734436158187,0.9897216274089936,0.020534978395990347,0.9703355187434031,0.0005426493358292189,1031,32.109188716004645,0.9783820300624895,0.010438813898271787,125142,29074708340.0,207020,111293871.0,0.0,2973437.996426935,0.9993799090533279,0.020322635930006862,0.9900978286805059,0.01084145173948192,0.990882007763835,0.013345125254811872,2049,9,0.9897216274089936,0.020534978395990347,8299,816994.0,81628.67099899998
0.0024388289458059376,0.00017452381358974963,0.9974702111947207,0.00029224115987662105,102418,320.0281237641467,0.9972706114676635,0.0026502519777184905,0.9928714763497373,0.006149383018859318,0.9855014564729179,0.00047313625865223925,10102,100.5087060905671,0.9865784956988305,0.0031783285934811867,1000190,11722317558.0,629031,2440599286.0,0.0,888285.6849337145,0.9977020171183073,0.004703855815035013,0.9924069088084114,0.0032436294159582458,0.9925249501796733,0.003978379498825226,129,33,0.9928714763497373,0.006149383018859318,5163,657195231.0,65718.37140400002
0.020856445711455618,0.0001120573838439947,0.9986222581341629,0.00017856110497553113,92421,304.00822357298165,0.9975660390865488,0.003447848060358478,0.9919813282802606,0.006757419179001474,0.9714531746251541,0.0004390257650343441,14955,122.2906374175881,0.9888546622333766,0.0033841017083737304,996836,61655634401.0,330986,5190417890.0,0.0,7922513.26632401,0.998482328229909,0.00492214347866615,0.992316162389889,0.003439622163194542,0.9924609041405339,0.004261275981709637,257,33,0.9919813282802606,0.006757419179001474,5301,2678432062.0,267838.47495100007
-0.6145668624721341,0.0005184228203029744,0.9987894686924969,0.00022447121701096645,8213,90.62560344626678,0.9984424757690896,0.004449128301512221,0.9859961807765755,0.017652602124254985,0.9596753719867767,0.0005483540818820143,1361,36.89173349139343,0.9775356811080145,0.00903481543332059,195186,52053125992.0,289879,179696115.0,0.0,4800766.795163804,0.9991797676008203,0.016524965994067234,0.9884256155874335,0.009371858862161766,0.989595297615026,0.011533620438703507,2049,9,0.9859961807765755,0.017652602124254985,8300,790706.0,79066.16094899997
0.8091241423942221,7.865332987633135e-06,0.9968299061643101,0.00024042255804695078,1126261,1061.2544463982235,0.9983645534859927,0.0013276906559157422,0,0,0,0,0,0,0,0,654172,21790327109.0,2215673,7348746403.0,0.0,4794281.724448589,0.9990092813165594,0.0013920488387295274,0,0,0,0,0,2,0,0,7841,165415889.0,165413.00474699997
0.4880663331763603,6.139369672531077e-05,0.9985951671867664,0.0002508062750776734,136880,369.97297198579247,0.9977566895839386,0.002835899993094447,0.9924429426999029,0.004472617691236899,0.9759421766474186,0.0005426901190628384,34320,185.25657883055058,0.9891751630269274,0.002225353846066869,2039917,18720764583.0,485819,1386491328.0,0.0,2413334.7558219032,0.9986782200029373,0.004035583238653574,0.9927197571530065,0.00226067892045989,0.9930317848410758,0.0027937091387993935,65,9,0.9924429426999029,0.004472617691236899,5176,610478785.0,61046.81114299999
0.5485327429972966,4.4475040993827036e-05,0.9985406552438608,0.00022914853431161734,140055,374.2392283018978,0.9975388662245814,0.002801174302319544,0.9922434250524623,0.004402780870508473,0.9705797503350004,0.0005393730870329988,35042,187.19508540557362,0.9888877651951486,0.002202581296727512,2352949,28754652179.0,494475,2147251095.0,0.0,3691372.109427723,0.9983855627752336,0.003993224109153061,0.9926054078187349,0.002239942164026173,0.9928577534953485,0.002772849703794452,65,9,0.9922434250524623,0.004402780870508473,5175,970549264.0,97053.221085
0.0048089440072123235,0.00017853562311986033,0.9916150238660157,0.0003997256213351877,105557,324.89536777245684,0.9948480083192777,0.0025083848381003897,0.986671243063898,0.010589271945510403,0.938263307912208,0.0006671603731733727,3437,58.625932828399414,0.9762698989365216,0.005644552116812537,1285785,54804765009.0,661116,7685460802.0,0.0,3417394.022736481,0.9949059924052978,0.0047935327248950785,0.9877841813103277,0.005891663223935254,0.9888396566048187,0.0073798762410814955,513,129,0.986671243063898,0.010589271945510403,5160,674677793.0,67466.597068
0.7692491509966995,1.2795272367097396e-05,0.9972001388630995,0.0002722988410322943,758487,870.9115913799747,0.9981440174360197,0.0016162629529946706,0,0,0,0,0,0,0,0,463665,10541427638.0,1518159,3469320141.0,0.0,1285297.2169425515,0.9988985926782362,0.0016966153114043776,0,0,0,0,0,2,0,0,7844,160539400.0,160536.457964
0.0005553692257658227,0.00015562331869235449,0.9924555236012237,0.0003505711222088736,92044,303.3875409439221,0.9951231116926371,0.002716612804239429,0.9867608611002948,0.010442876606012572,0.9520608323673955,0.0005529683963084372,3549,59.57348403442592,0.9787926409194089,0.005544795799865217,1045510,69634082189.0,568112,10511445720.0,0.0,4662568.818299231,0.9954131446169976,0.005102013480144854,0.9879104226300724,0.005750432717630325,0.9889267015706806,0.007175625413117352,513,129,0.9867608611002948,0.010442876606012572,5295,1151998554.0,115197.83559299998
-0.9442762440410073,0.00036350194749729223,0.9968431472328236,0.0003643884849521792,205847,453.70364777021575,0.9981456585230171,0.003205192654693318,0,0,0,0,0,0,0,0,384983,13816022538.0,377192,1429673873.0,0.0,1574221.9874446471,0.9989653900974624,0.003315028368342809,0,0,0,0,0,33,0,0,7956,35696546.0,35695.971662
0.40613264131985327,2.430169724268825e-05,0.9989591210947913,0.000169352211446845,1212256,1101.0249770100586,0.9982641448845112,0.0012783225282820697,0,0,0,0,0,0,0,0,762821,9603375657.0,2414914,3205519445.0,0.0,1081553.710283264,0.9989611405564267,0.001338445184077382,0,0,0,0,0,2,0,0,7845,210834638.0,210830.64795399996
0.8686055259955605,5.785656898843648e-06,0.9945921794422127,0.0002991558033399109,915383,956.7564998472704,0.9982862606728842,0.0014714235910641457,0,0,0,0,0,0,0,0,555840,27470935611.0,1848883,8882102865.0,0.0,3244604.5335517284,0.9990405871270568,0.0015485732501762026,0,0,0,0,0,2,0,0,7843,176991414.0,176988.28082500005
-1.0727624280836938,0.0003060897053361125,0.9994397854509853,0.0001905620360412127,255874,505.83989561915735,0.9982056708955741,0.002852034813912832,0,0,0,0,0,0,0,0,578397,5456919968.0,476480,611819866.0,0.0,1164380.2411693507,0.998882409472993,0.0029466299580161903,0,0,0,0,0,9,0,0,7951,79241766.0,79240.283303
0.0007912245153147701,0.00018950944367493105,0.9945447336507112,0.00037237765763650376,127677,357.3191850432887,0.9961595536479632,0.0024717123234513356,0.9910312565179822,0.007667702752586914,0.9776645759392345,0.0005226518101965482,6904,83.09031231136396,0.9834925249169435,0.00410820357113889,876258,18743471234.0,713172,4312208348.0,0.0,3529887.523750451,0.9965982682092702,0.0042542170358704405,0.990642505899094,0.004214316253416198,0.9904843062065047,0.005291587795031643,257,65,0.9910312565179822,0.007667702752586914,5298,568555489.0,56854.548840999996
-1.0717066354993108,0.00032681664556212785,0.9989790451342088,0.00022647736166390476,282649,531.6474395687428,0.998304702879789,0.002714432103882259,0,0,0,0,0,0,0,0,605004,9559998087.0,528036,1012858036.0,0.0,2051826.1110778577,0.9991073579770994,0.0028087208751548924,0,0,0,0,0,17,0,0,7950,72845373.0,72844.11926499997
0.711074679494311,1.1341052527251537e-05,0.9978886786008088,0.00020825789296141355,1131380,1063.6634806178126,0.9982221180240112,0.0013309290428917108,0,0,0,0,0,0,0,0,702845,17977361944.0,2218498,5790774201.0,0.0,5636049.053052084,0.9989504990217255,0.0013910738910211386,0,0,0,0,0,2,0,0,7842,205672173.0,205668.45072199995
-0.9487270345386991,0.00037648801448505976,0.9969115155804741,0.00036649292802432823,252350,502.3445033042563,0.9982369312529122,0.0028936785536989766,0,0,0,0,0,0,0,0,473085,12912004630.0,462402,1337818544.0,0.0,1471036.3216535258,0.9989394739432775,0.0029892064338470138,0,0,0,0,0,33,0,0,7957,34779463.0,34778.83574800002
-1.0139466583292585,0.0002777405422312401,0.9990016872570835,0.0002089684198496234,320598,566.2137405609299,0.9982991574743311,0.0025618127708011296,0,0,0,0,0,0,0,0,634371,12084532435.0,582133,1337685097.0,0.0,1392045.4145509538,0.99898353465381,0.0026365659335386587,0,0,0,0,0,17,0,0,7959,103995339.0,103993.51246900001
-1.009575221436409,0.00029947921753111997,0.9981042020795736,0.000253143036883991,338791,582.0575572913731,0.9982387286426365,0.0024936173205791718,0,0,0,0,0,0,0,0,644622,21047999384.0,617151,2225307492.0,0.0,2405906.8672337346,0.9989270563924589,0.002571469067987953,0,0,0,0,0,33,0,0,7958,82087612.0,82086.137385
-1.0603433509688176,0.00032694677196241315,0.9979462627722093,0.0002724926771298369,311648,558.2544222843201,0.9983529451149089,0.0025843399044421355,0,0,0,0,0,0,0,0,640195,19039763557.0,585942,1946568033.0,0.0,4095251.5107877515,0.9990833339324615,0.0026794878609957594,0,0,0,0,0,33,0,0,7948,63144733.0,63143.63109200001
-0.6450061203787825,0.00017140187094041856,0.9932150438674506,0.0003290764667023393,557287,746.5165771769573,0.9983230086388861,0.0018756143160077302,0,0,0,0,0,0,0,0,726046,28684173642.0,1116660,9626677873.0,0.0,6351957.248817542,0.9989766749046313,0.001986202250899266,0,0,0,0,0,65,0,0,7864,104702671.0,104700.86815200004
-0.02044310090960888,4.747141261688398e-05,0.9994170763564598,0.0001462522708972703,1190100,1090.9170454255448,0.9983310888682623,0.0012921860522965838,0,0,0,0,0,0,0,0,723226,5093456070.0,2323836,1829789383.0,0.0,1069155.355780711,0.9989840341700738,0.0013507379240928756,0,0,0,0,0,2,0,0,7846,214067494.0,214063.97341599996
-0.54391127340027,0.00015858598316682913,0.9983772268175335,0.00022423951353957116,455389,674.825162542121,0.9980658526748066,0.002137755585523828,0,0,0,0,0,0,0,0,486874,25662126525.0,856593,2654872211.0,0.0,5520225.561817845,0.9988555289494689,0.0022143766298194888,0,0,0,0,0,17,0,0,7949,124012430.0,124010.21408899994
-1.0560390258423253,0.00024727203106186384,0.999599848704854,0.0001684946429374049,390727,625.0815946738473,0.9982778911454453,0.0023204575539155074,0,0,0,0,0,0,0,0,896752,4154771641.0,708151,513819121.0,0.0,466827.3639050071,0.9990141916513999,0.0023853491891380283,0,0,0,0,0,5,0,0,7960,94069384.0,94059.748574
-0.6013852998825753,0.00013808170175429207,0.9990813277134142,0.00018182321272881678,536030,732.1406968609244,0.9980952231645946,0.001976892242790388,0,0,0,0,0,0,0,0,653444,19681846352.0,1009294,1966395027.0,0.0,5991837.703105952,0.9988709511869676,0.002045074090703067,0,0,0,0,0,9,0,0,7961,152652392.0,152649.54410599996
-1.0567589424792256,0.0002475568161066838,0.986777160975884,0.0004240867789504052,459458,677.8333128432092,0.9981892239743353,0.002056497459859029,0,0,0,0,0,0,0,0,1186087,41433270058.0,923656,13233798538.0,0.0,4930682.732293855,0.9990204939055668,0.0022086515627997355,0,0,0,0,0,129,0,0,7862,70537514.0,70536.26838099994
0.6239576289970115,1.5167052850181893e-05,0.9983951539792905,0.00019341813293383505,1224963,1106.7804660365125,0.9982271073099541,0.001272774481930397,0,0,0,0,0,0,0,0,715815,13174509778.0,2398299,4498794802.0,0.0,2872951.104307183,0.9989292724472922,0.0013320239990370418,0,0,0,0,0,2,0,0,7847,191877345.0,191873.94069300004
0.00043069761934266815,8.372363208092674e-05,0.990891695910971,0.0002609928346777764,138901,372.6942446563939,0.9942634887471116,0.0022727793901657295,0.9864231295174839,0.013834387707990059,0.9278940948593285,0.0004580986763817207,2135,46.20606020859169,0.970431479276521,0.007362677047305817,899100,337718611946.0,900666,49918103796.0,0.0,21257042.7087276,0.9941329212301997,0.004220400331546305,0.9859185308436557,0.007767246945316362,0.9863394643118505,0.009776756302982867,1025,129,0.9864231295174839,0.013834387707990059,5297,8223586795.0,821085.3704140002
-0.97349314872116,0.00025111216027928047,0.9957553074659298,0.0002942993570230335,365901,604.8975119803354,0.998032363134773,0.002403871007987643,0,0,0,0,0,0,0,0,667833,59385174731.0,674534,6048956110.0,0.0,6764433.5214896,0.9988381701490497,0.002490415705472129,0,0,0,0,0,65,0,0,7954,110418707.0,110301.61946800002
-1.279265038604028,0.00028611574923804366,0.9948572387206122,0.0003232153837905442,370330,608.547450902557,0.998185084208904,0.002302190631092819,0,0,0,0,0,0,0,0,945261,17639438717.0,723342,5934732877.0,0.0,3907410.7230785,0.9989552905801541,0.0024310000545308516,0,0,0,0,0,65,0,0,7865,101032764.0,101030.89049700001
-1.295662642072155,0.0003464236189360784,0.9905396134443487,0.0004047821945901492,361951,601.6236365037531,0.9981108687297351,0.002323285278774029,0,0,0,0,0,0,0,0,944852,25398868138.0,724765,8132527448.0,0.0,2988609.586985218,0.9989723108544282,0.0024787787590878313,0,0,0,0,0,129,0,0,7863,63987316.0,63986.11247900002